기업명,주요업무,자격요건,우대사항
넛지헬스케어(캐시워크),ㆍNext.js 를 이용한 웹 애플리케이션 개발 ㆍ상용 서비스 사용자 단 프론트엔드 개발 및 운영 ㆍBack Office 프론트엔드 개발 및 운영ㆍAWS 서버 배포 자동화 및 관리ㆍ24시간 365일 유저에게 원활한 서비스 경험 제공.,• 병역특례 대상자.,"[실무경험]ㆍReact query, Zustand, Recoil 등의 상태 관리 기술 사용 경험을 보유하신 분ㆍREST API, GraphQL 등 다양한 인터페이스 사용 경험이 있으신 분ㆍFunctional programming, OOP 등의 주요 프로그래밍 패러다임에 대한 이해가 있으신 분ㆍ유닛 테스트와 CI 경험이 있으신 분ㆍ영어 능력이 우수하신 분 (자격증 보유 시 기재필수*)[서비스운영의 전문가가 되고자 하시는 분]ㆍ서비스를 만드는 일을 좋아하시는 분 ㆍ취미로 개발하는 소프트웨어 프로젝트가 있는 경우 우대ㆍ사용자가 개발한 서비스를 항상 원활하게 이용할 수 있도록 높은 책임감을 가지고 운영하시는 분[팀 플레이어]ㆍ기획자, 동료 개발자와의 원활한 커뮤니케이션 능력을 보유하고 있으신 분ㆍ나의 성과보다 팀의 성과, 개별 팀의 성과보다 서비스 전체의 성과를 추구하시는 분[커뮤니케이션 능력]ㆍ전달해야 하는 정보를 글로 잘 표현하시는 분 ㆍ꾸준하게 작성하고 있는 기술 블로그가 있는 경우 우대[개발자의 자질]ㆍ함수나 변수 이름을 며칠에 걸쳐 열 번쯤 바꿔본 이후에 궁극의 이름을 찾아내 본 경험이 있으신 분ㆍ중복되는 것(코드, 반복되는 일처리, 할당된 메모리 등등)을 굉장히 싫어하시는 분[기술에 대한 흥미]ㆍ좋아하는 오픈소스 개발자 혹은 오픈소스 프로젝트 참여 경험이 있으신 분ㆍ개발 관련 세미나 참여 혹은 발표 경험이 있으신 분[기술에 대한 깊이있는 이해]ㆍ내가 하는 일 (특히 기술적인 일) 을 개발팀 외 다른 팀에게 이해하기 쉽게 설명하실 수 있는 분 ㆍIT 서비스와 관련 없는 일반인에게 쉽게 설명할 수 있는 경우 우대."
올커넥,"치과 플랫폼 프론트엔드 개발자 • React 및 Next.js를 활용한 웹 서비스 프론트엔드 개발• 사용자 경험(UX)을 고려한 반응형 웹 및 인터랙티브 UI 구현• REST API 기반 데이터 연동 및 화면 구성• SSR, SSG, CSR 등 Next.js 특화 기능을 활용한 페이지 최적화• 디자인 시스템 및 UI 컴포넌트 라이브러리 구축/관리• 프론트엔드 테스트(Jest, React Testing Library 등) 작성 및 유지.",• 5년 이상 React 및 Next.js를 활용한 웹 프론트엔드 개발 경험 보유• Typescript / TailwindCSS / Nextjs / React-Query / Zustand / i18next에 대한 이해와 활용 능력• CI/CD 및 Git 기반 협업 경험.,"• UI/UX 중심 사고 -＞ 사용자 경험을 기술로 구현하는 것을 즐기는 사람• 새로운 기술에 대한 호기심 -＞ 최신 웹 트렌드와 프레임워크에 지속적으로 관심을 가지는 사람• 빠른 실행력과 개선 마인드 -＞문제를 발견하면 스스로 해결 방안을 탐색하고 실행하는 사람• 팀과의 긴밀한 협업 -＞ 기획, QA,개발자와 원활하게 소통할 수 있는 사람."
페이블랩,"• 보드 서비스 프론트엔드 개발 (React 기반)• 도형/텍스트/이미지 편집, 무한 캔버스 기능 구현• 보드 저장·불러오기 및 공유 뷰어 모드 개발• 데이터 저장/불리오기 API 연동• 이미지·오디오·텍스트 등 다중 요소 로드 성능 최적화• 사용자 경험을 고려한 렌더링 구조 설계 및 개선• 기획자·디자이너와 협업해 UX 개선.","• Frontend : React + TypeScript 숙련• HTML5 Canvas 또는 WebGL : Fabric.js, Konva.js, PixiJS 등 라이브러리 활용 경험• 상태관리 : Zustand, Recoil, Redux 등 대규모 상태 동기화 경험• API 연동 및 데이터 구조 설계 경험• 성능 최적화 경험• 혼자서 보드 편집부터 저장·공개까지 구현할 수 있는 역량.","• Konva.js, Fabric.js, PixiJS 경험• 대규모 객체 처리 및 성능 최적화 경험• 멀티유저 실시간 협업(WebSocket, CRDT 등) 확장에 관심 있는 분• 음악, 엔터테인먼트, 팬덤 플랫폼에 대한 이해와 관심• GitHub, 개인 프로젝트 링크, 캔버스 기반 보드 구현 사례 등 포함 시 우대."
오케스트로,[입사 후 담당할 업무 안내드려요] • Ceph 기반 분산스토리지 솔루션 개발 • 분산스토리지 시각화 솔루션 개발 • AI를 이용한 솔루션 편의기능 개발.,"[이런 분을 찾고 있어요] • 개발 경력 5년 이상 (최소 1년 이상의 웹개발 경험 필수) • Vue3, TypeScript 를 이용한 개발 경험이 있으신 분 • 긍정적인 마인드로 동료들과 원할하게 협업 및 소통이 가능하신 분.","[이런 부분이 있으면 더욱 좋아요] • 클라우드(Ceph, OpenStack, K8s) 환경에서 개발 경험이 있으신 분 • 아키텍처 설계 및 제안, 테스트 등 품질 향상을 위해 적극적이신 분."
망고크리에이티브,"• 망고크리에이티브는 AI Companion 시장에서 혁신을 만들기 위해 사용자와 캐릭터 간의 몰입감 있는 대화 경험을 제공하는 다양한 문제를 해결해요.• 초창기 멤버로서 여러 경쟁 서비스들이 있는 캐릭터 챗봇 시장에서 마주하는 도전적인 문제들을 함께 정의하고 디자인할 수 있어요.• 사용자가 다양한 캐릭터와 자연스럽게 대화할 수 있는 채팅 인터페이스의 UI/UX를 디자인하고 퍼블리싱해요. 모바일 웹, 데스크탑 웹, 앱 내 웹뷰를 모두 고려한 반응형 디자인과 구현이 필요해요.• 뿐만 아니라 캐릭터 프로필, 크리에이터 대시보드 등 다양한 웹페이지의 UI/UX 디자인과 퍼블리싱을 담당해요.• 디자인 시스템을 구축하고, 일관성 있는 UI 컴포넌트를 만들어 프로덕트 전체의 완성도를 높여요.• 개발팀과 협업하여 디자인 의도가 정확하게 구현되도록 소통하고, 필요시 직접 인터랙션을 구현해요.[기술 스택]• 디자인: Figma• 퍼블리싱: HTML, CSS, JavaScript, React• 스타일링: Tailwind CSS, shadcn/ui• 협업: Git, Slack, Notion.","[필수 역량]• Figma 등 디자인 툴을 활용한 UI/UX 디자인 경험• HTML, CSS를 활용한 웹 퍼블리싱 경험• 반응형 웹 디자인 및 구현 경험• 웹 표준과 접근성에 대한 이해[이런 분을 찾고 있어요]• 아름다운 디자인과 기술적 구현 모두에 열정이 있는 분• 사용자 경험에 대한 깊은 고민을 시각적/기능적으로 표현할 수 있는 분• 빠르게 변화하는 환경에서 적응하고 성장하는 것을 즐기는 분• 개발자, PM 등 다양한 직군과의 협업과 소통을 중요하게 생각하는 분.","[디자인 & 퍼블리싱 경험]• 디자인 시스템 구축 및 관리 경험• 인터랙티브한 UI 애니메이션 구현 경험• React 기반 컴포넌트 퍼블리싱 경험• 챗봇, 메신저 등 대화형 인터페이스 디자인/퍼블리싱 경험• TypeScript를 활용한 타입 안전성 있는 개발 경험• 스타트업 또는 초기 단계 프로덕트 디자인 경험[서비스 이해]해당 경험이 있으시다면 구체적인 서비스명, 사용/제작 기간, 경험 내용을 지원서류에 꼭 포함해 주세요.• 캐릭터 챗봇 서비스 사용/제작 경험• 애니메이션, 게임 등 서브컬쳐 콘텐츠에 대한 관심과 이해• AI와 대화하는 경험에 관심이 많으신 분."
포그리트,• 웹 접근성 가이드 - 웹페이지 또는 웹 컨텐츠의 웹 접근성 가이드(WCAG) 준수 여부를 다양한 툴을 이용하여 테스트하고 분석합니다. - 발생한 웹접근성 이슈를 웹페이지 제작자가 올바르게 수정할 수 있도록 수정 가이드 리포트를 작성합니다.• 웹 접근성 자동 진단 솔루션 운영 지원 업무 - 자체 개발한 웹 접근성 자동 진단 툴의 진단 결과 리포트의 적합성을 웹 접근성 가이드(WCAG) 기반으로 검토하고 알맞게 수정합니다. - 자동 진단 툴의 지속적인 업데이트를 지원합니다.,"• HTML, CSS에 대한 깊은 이해 또는 퍼블리싱 경험 있으신 분 - 책임감 있으신 분 - 적극적이고 원활한 의사소통 가능하신 분 - 영어 문서 보는 데 거부감 없으신 분 (번역기 이용하셔도 됩니다.) - MS Office 문서 작업해 보신 분 - 학력 무관, 경력 무관• 업무에 도움이 되는 역량 - 꼼꼼함 - 논리적 사고 - 컨텐츠의 주제, 요점, 문맥을 파악하는 능력• 지원자격 - 성별무관 - 연령무관 - 해외여행에 결격 사유가 없는 자.","- 웹접근성에 대한 이해 또는 관련 경험 있으신 분 - IT 관련 전공하신 분 - 영어(reading, listening) 잘 하시는 분• 근무조건 - 근무형태 : 정규직 (입사후 3개월은 수습기간(계약직)으로 진행되며, 정규직 판단 여부를 결정하게됩니다.) - 급여 : 회사내규에 따름 - 근무요일 : 주 5일 (월 ~ 금) - 근무시간 : 오전 10시 ~ 오후 7시 • 제출서류 - 이력서 - 퍼블리싱 포트폴리오 (퍼블리싱 경험 있을 경우) - 사전질문에 대한 답변 (자유양식) - 질문1. 웹접근성이 무엇인가요? - 질문2. 웹접근성을 준수하기 위한 마크업 방법 3가지와 그 이유를 작성해 주세요."
아이피아,"• AI 웹툰·소설 생성 플랫폼 서비스 프론트엔드 개발전 세계 독자들이 즐길 수 있는 웹툰 플랫폼을 개발합니다. 기획·디자인·백엔드 팀과 긴밀히 협업하며 서비스 전반의 프론트엔드 영역을 주도합니다.• 사용자 경험 중심 UI 구현 및 개선다양한 디바이스 환경에서도 직관적이고 매끄러운 사용자 경험을 제공할 수 있도록 UI를 설계·구현하고 지속적으로 개선합니다.• 디자인 시스템 및 공통 컴포넌트 구축재사용성과 일관성을 높이기 위해 디자인 시스템과 공통 컴포넌트를 구축하여, 빠른 기능 확장과 효율적인 협업을 지원합니다.• 브라우저 성능 최적화 및 리팩토링사용자에게 더 나은 속도와 안정성을 제공하기 위해 성능 최적화와 코드 리팩토링을 지속적으로 진행합니다.","• 프론트엔드 개발 실무 경력 3년 이상 보유하신 분• HTML5, CSS3, JavaScript(ES6+)에 대한 깊은 이해와 활용 경험이 있으신 분• React와 TypeScript의 동작 원리를 이해하고, 이를 기반으로 웹 애플리케이션을 개발해 본 경험이 있으신 분• 기존 프론트엔드 레거시 전환 및 성능 개선 경험이 있으신 분• 기획, 디자인, 백엔드 등 다양한 팀과 원활하게 협업할 수 있는 커뮤니케이션 능력을 갖추신 분[기술 스택]• Frontend: React, Next.js• Styling: CSS, SCSS, Tailwind CSS, Styled Components• Languages: JavaScript, TypeScript• Dev Tools: Git, GitHub, Vercel, CodeRabbit (AI Code Review)• Collaboration: Slack, Figma, Jira.","• Github 및 Vercel기반의 CI/CD 파이프라인 설계 및 운영 경험이 있으신 분• 모바일 앱 웹뷰 환경에서의 프론트엔드 개발 경험이 있으신 분• AI 기술을 활용하여 문제를 해결하거나 실제 서비스에 적용해 본 경험이 있으신 분• 프로젝트 진행 시 문서화를 체계적으로 하고 지식을 공유하는 것을 중요하게 생각하시는 분• 문제를 정의하고, 방향을 제시하며 주도적으로 프로젝트를 이끌어 본 경험이 있으신 분• 새로운 기술과 툴을 배우는 데 즐거움을 느끼고, 이를 적극적으로 적용해 보려는 성장 지향적인 태도를 가지신 분."
오케스트로,"[입사 후 담당할 업무 안내드려요]기획자, 개발자, 디자이너 등 다양한 직군 및 유관 부서와 협업하여 서비스 UI/UX 퍼블리싱 주도적 진행퍼블리싱 표준을 설정하고 이를 효율적으로 적용할 수 있는 방법을 지속적으로 모색OKESTRO 디자인 시스템의 구축과 운영에 참여하여 서비스 전반에 걸쳐 일관성 있는 사용자 경험을 제공[개발 환경] ㅇ 작업툴 : Vue.js, React.js, html, css, Figma, Javascript ㅇ 협업환경 : Atlassian, Jira, Figma, Git.","• 해당 직무 경력이 5년 이상이거나, 그에 준하는 실력을 갖추신 분• Vue.js, React, HTML, CSS, JavaScript 등 기본적인 웹 기술에 대한 높은 이해와 숙련도를 가지신 분** 특히 React 에 대해 높은 활용력을 가지신 분• SaaS 등 CSS 전·후처리에 대한 이해가 있으신 분• Git 사용 경험이 있으신 분• Git submodule에 대한 이해가 있으신 분• 웹표준과 웹 접근성에 대한 이해가 있으신 분• 코드와 컴포넌트 재사용성에 대한 이해도가 높으신 분• 그리드 시스템에 대한 이해가 있으신 분• 포트폴리오 제출 필수 - 기여도에 대한 부분 명시 필수.","• UI/UX 개선과 관련된 고민을 좋아하시는 분 • 협업 경험 및 원활한 커뮤니케이션이 가능하신 분• Material Design 같은 디자인 시스템에 대해 잘 아는 분• 새로운 기술에 관심 많고, 계속 성장하고 싶은 분• 효율적인 컴포넌트 유지보수에 대해 고민하는 분."
펑타이그레이터차이나(PTKOREA),- javascript/jQuery 기반 웹 퍼블리싱 & 프론트 엔드 개발.,"• 전문학사(2,3년제) 이상 졸업하신 분• 관련 업무 경력 5년 이상이신 분• HTML, SASS, JavaScript, jQuery 등 프론트엔드 기술이 가능하신 분• javascript/jQuery 라이브러리 없이도 원하는 기능 구현이 가능하신 분• 백엔드와의 원활한 커뮤니케이션을 통해 API 적용 및 JSON 데이터 활용이 가능하신 분• 웹 표준, 웹 접근성, 크로스 브라우징, 반응형, 적응형 코딩 가능하신 분• PC 및 모바일 웹사이트 제작 경험, 웹에이전시 구축 경험 보유하신 분.","• Gulp를 이용한 빌드 자동화에 능숙하신 분• 웹사이트를 최적화하는 작업이 능숙하신 분• HTML, SASS, JavaScript, jQuery를 활용한 공통 소스 제작 능력을 보유하신 분• UI/UX 디자인에 대한 관심과 사용자 경험을 개선하려는 의지가 강하신 분."
아토모스,"• E-커머스 쇼핑몰 중심 반응형 웹 퍼블리싱(주요 플랫폼 : 카페24, 아임웹, 자체 개발 사이트 등)• HTML / CSS / Javacript 마크업 및 유지보수• 디자이너와 협업한 시안 구현• 기본 배너·섹션 이미지 디자인.",• HTML / CSS 마크업 숙련자• 반응형 구현 경험• 디자인 툴 이해 및 시안 구현 가능• 디자인 감각 및 간단한 배너 편집 역량.,• 카페24 쇼핑몰 퍼블리싱 유경험자• e커머스 환경에 대한 UI/UX 이해도 보유자• 기획자·디자이너와의 협업 경험• 퍼블리싱 외 간단한 시각작업 가능자• Vue.js / Tailwind CSS 등 프레임워크 경험.
비글즈,"• 웹 디자인 및 퍼블리싱 업무를 수행• 다양한 디지털 콘텐츠의 디자인 및 퍼블리싱 업무 수행• 디자인 시스템 개발 경험자• 적극적인 리서치 활용을 통해 결과물 도출• 웹 사이트의 시각적인 전체 요소 관리 및 개선• HTML, CSS, JavaScript, jQuery를 활용한 개발.","• 최소 4년 이상 서비스를 구축하고 운영한 경험이 있으신 분 혹은 그에 준하는 역량을 갖추신 분• React, TypeScript, Next.js, React-Query 등을 활용한 Web Application 개발 경험이 있으신 분• HTML, CSS, JavaScript에 대한 이해가 깊으신 분• WebView(In-App) 내에서 동작하는 Web Application을 개발한 경험이 있으신 분• Github/Jira/Slack 등의 협업 도구를 통해 협업한 경험이 있으신 분• 다양한 직군의 동료들과 의사소통하며 협업하기를 즐기시는 분• 기술에 국한되지 않고 고객 중심으로 합리적인 의사결정을 내리는 유연함이 있는 분.","• AWS, Docker, Kubernetes, Azure 배포 등 클라우드 배포 환경에 대한 이해가 있으신 분• 웹 접근성, 웹 표준을 고려한 U 개발 경험이 있으신 분• 요구사항, 설계, 코드 등 협업 과정에서 리뷰하기를 즐기시는 분• 테스트, 배포 등 개발 프로세스에 대한 자동화 경험이 있으신 분• 프론트엔드 성능 최적화 혹은 라이브러리화를 통한 생산성 향상에 기여하신 분."
밀버스,• Salesforce Marketing Cloud 구축 및 운영• Salesforce 솔루션 기반의 CRM 운영 및 프로젝트 수행• Salesforce Marketing Cloud 서비스를 통한 CRM 비즈니스 서포트• 클라이언트 또는 조직 내 요구사항 수행 및 분석 외.,• 유관 경력 3년 이상• 내/외부 이해관계자와의 원활한 소통 및 협업 능력을 보유하신 분- Salesforce를 통한 역량 개발의지가 있으신 분.,"• Salesforce 자격증을 보유하신 분• Salesforce Marketing Cloud 구축 및 운영 경험이 있으신 분• HTML, CSS, JavaScript 등 Front-End 개발 역량을 보유하신 분."
더블미디어,• React/Next.js 기반의 프론트엔드 개발• 사용자를 위한 UI/UX 개발• 기존 웹서비스 유지 보수 및 신규기능 개발• 레거시 프로젝트 리팩토링• 자사 백오피스 개발.,"• 프론트 실무 개발경력 최소 5년이상 경력자• 팀 또는 파트 리딩 경험이 있으신 분• React/Next.js/Vue.js 등의 웹 프레임워크에 대한 깊은 이해가 있으신 분• 인증(JWT, Session, Cookie)에 대한 이해도가 높으신 분• Mobile WebView 개발 경험이 있으신 분.",• 책임감 있고 목표 지향적이며 회사와 함께 성장할 수 있으신 분• WebSocket를 활용한 실시간 서비스 개발 경험이 있으신 분• CI/CD를 활용한 배포 경험이 있으신 분• Tailwind CSS가 능숙하신 분• 백엔드 서버와 네트워크에 대한 이해도가 높으신 분• OAuth2.0 대한 이해도가 높으신 분.
밀버스,"• Salesforce Sales Cloud, Service Cloud 위주의 솔루션 구축 및 운영• 고객사 요구사항 분석 및 맞춤형 솔루션 제안/설계• Salesforce 기반 CRM/영업/고객지원 프로세스 최적화 프로젝트 수행• 프로젝트 일정, 품질, 리소스 관리 및 주요 산출물 검토• 고객사 이해관계자와의 커뮤니케이션 및 협업 관리.","• 유관 경력 5년 이상• Salesforce Sales Cloud, Service Cloud 등의 주요 제품 구축 및 운영 경험이 있으신 분• 고객 요구사항 정의서, 프로세스 설계 문서, 교육 자료 등 주요 산출물 작성 경험이 있으신 분- 프로젝트 매니지먼트 경험이 있으신 분(PM/PL 보조 및 단일 프로젝트 리딩 경험 포함)• 원활한 고객 대응 및 커뮤니케이션 스킬을 보유하신 분.",• Salesforce 자격증을 보유하신 분• B2B 영업 프로세스 이해도가 높으신 분• 다수의 End-to-End 프로젝트 수행 경험을 보유하신 분• 팀리딩 경험을 보유하신 분.
