기업명,주요업무,자격요건,우대사항
큐브리드,"주요업무- CUBRID DBMS 고객 기술지원전형절차 + 온라인 지원 -＞ 서류전형 -＞ 정식면접 -＞ 채용협상 -＞ 채용 + 1차 : 서류전형(합격자에 한하여 개별 통보) + 2차 : 정식면접(기술 및 인성 면접)제출서류 + 이력서(사진 첨부, 연락처 명기) - 1부 + 자기소개서 - 1부 + 성적증명서 - 1부(신입인 경우).","- Linux, Windows 시스템 사용 능력- DBMS, SQL 사용 능력.","- CUBRID DBMS 사용 경험- Java, PHP, Python 등 프로그래밍 가능자- SQLD, SQLP 자격증 소지자- 컴퓨터공학 전공자- 외국어(영어) 가능자."
다올티에스,"• 영업팀과 고객을 연결하고, 비즈니스 요구에 맞춘 인프라 솔루션을 제안하며, IT 인프라를 설계, 구현, 유지 관리• 제품 데모와 기술 프레젠테이션 제공• 제안서와 작업 명세서(SOW), 규격(Specification) 작성• 하드웨어, 소프트웨어, 네트워크 등 복잡한 시스템을 관리 및 문제 해결• 하드웨어 및 소프트웨어 설치• 시스템 성능 모니터링• 최신 기술 동향을 습득하여 적용 및 제안, 파트너 교육 실시.","• 경력 : 10년 전후(차장~부장급)• 프리세일즈 또는 기술 컨설팅 역할의 경험자• 뛰어난 커뮤니케이션 및 프레젠테이션 능력• 복잡한 기술 개념을 비기술적 이해관계자에게 설명할 수 있는 능력• 분석 및 문제 해결 능력• 팀의 일원으로, 팀원 및 파트너사와 함께 일할 수 있는 능력.","• Nvidia/Intel/AMD GPU/Accelerator, Openstack 또는 Container, 기반의 인프라 관련 솔루션 설치 및 운영 경험자 우대."
클라우드네트웍스,"• 국내/외 제조 공정 모니터링 시스템 구축 및 기술지원 업무• 스마트팩토리 솔루션 운영 (EdgeSC)• 장애 대응, 트러블 슈팅 및 고객 요청 대응.",• 경력 : 경력 2년 이상• 공장 자동화 프로젝트 유경험자• 스마트팩토리 관련 업무 유경험자.,"• 고객 대응 및 원활한 의사소통 가능자• 국내/외 출장 가능자, 해외 출국에 결격 사유가 없는자• 운전 가능자• 영어회화 능통자."
디에스알브이랩스(DSRV),• 가상자산 수탁 서비스(커스터디) 운영• 고객 자산 입출금 처리 및 모니터링• 콜드월렛 운영 및 보안 관리• 지갑 주소 관리 및 거래 기록 유지• 고객 문의 대응 및 문제 해결• 감사 및 규제 대응.,"• 경력 1년 이상 ~ 20년 이하• 학력무관• 금융 또는 블록체인 관련 업무 경험 1년 이상• 블록체인 및 가상자산에 대한 이해• B2B, 핀테크 등 금융서비스에 대한 운용 경험• 운영 프로세스에 대한 논리적 사고 및 문제 해결 능력• 꼼꼼함과 책임감을 바탕으로 한 업무 처리 역량• 내부 통제 또는 리스크 관리 경험 우대.","• 수탁 서비스 관련 실무 경험• 영어 문서 작성 및 커뮤니케이션 가능자• 컴플라이언스, 개발 부서와 협업 유경험자."
에이비일팔공(AB180),"• Product Writing Team 소속으로 에어브릿지, 에어플럭스 등 AB180 제품의 SDK 가이드와 API 레퍼런스를 작성하고 관리합니다.• Product, Engineering, Customer Success Group 등 유관 부서와의 협업 방식을 수립하고, 정보 구조, 관리 체계, 작성·리뷰·배포 프로세스를 구축합니다.• 기존 문서를 개선하고, 정보 구조를 개편하여 문서의 정확성, 가독성, 탐색성이 용이한 환경을 설계합니다.• 신규 기능이나 업데이트에 대해 개발자의 실제 사용 시나리오에 맞춰 쉽고 명확한 문서를 기획하고 작성합니다.• 국·영문 문서를 모두 다루며, 영문은 AI 도구를 활용해 최선의 결과물을 도출하고 검수할 수 있어야 합니다.","• SDK 가이드, API 레퍼런스, 개발자 튜토리얼 등 3년 이상의 개발자 대상 문서 작성 경험이 있으신 분• SDK(Android/iOS/Web), REST API 등 개발 환경과 개념에 대한 기본 이해가 있으신 분• 개발자가 이해할 수 있는 국·영문 문서 작성이 가능하신 분• 문서 작성·관리뿐만 아니라 업무 시스템 및 프로세스 구축을 주도할 수 있으신 분• Markdown 작성과 콘텐츠 관리 시스템(CMS) 사용에 능숙하신 분.","• B2B SaaS, AdTech, MarTech, 데이터 분석 분야에서 관련 경험이 있으신 분• 개발자 포털 운영 및 구조 개선 경험이 있으신 분• 다국어(Localization) 문서 관리 경험이 있으신 분• 원어민 수준의 영문 비즈니스 커뮤니케이션 및 라이팅이 가능하신 분• Postman, Swagger, Redoc 등 API 문서화 도구 사용 경험이 있으신 분• 개발자 커뮤니티, 오픈소스 프로젝트 등에서 개발자와 소통하며 문서를 개선한 경험이 있으신 분• UX 라이팅, 정보 구조(IA) 설계 등 문서를 제품의 일부처럼 다뤄본 경험이 있으신 분."
포티투닷(42dot),"• API Gateway, 서비스 간 연동 구조를 이해하고, 외부 트래픽 흐름에 맞춘 보안 정책 및 접근 제어 로직을 개발합니다.• 안정성, 보안, 확장성을 고려한 백엔드 아키텍처 설계 및 코드 품질 개선을 주도합니다.• 사용자와 API의 인증(Authentication) 및 인가(Authorization) 흐름을 설계하고 구현합니다.","• 백엔드 시스템 개발 경력 3년 이상 또는 그에 준하는 역량을 보유하신 분• Tyk Gateway 또는 유사한 API Gateway 운영 및 커스터마이징 경험• OAuth 2.0, OpenID Connect 등 인증/인가 표준 프로토콜에 대한 이해• API 보안, 접근 제어, 트래픽 관리에 대한 실무 경험• 다양한 이해관계자(보안, 인프라, 파트너 등)와의 원활한 커뮤니케이션 및 협업 경험• 시스템 안정성, 보안, 확장성을 고려한 설계 및 리팩토링 주도 경험.","• 인증·인가 시스템 구축 및 운영 경험• 외부 파트너 혹은 다양한 클라이언트 환경에 맞춘 인증 플로우 설계 경험• RBAC, ABAC 등 복합 권한 모델 설계 및 운영 경험• Kubernetes, Istio, Envoy 등 클라우드 네이티브 환경에서의 인증·보안 통합 경험• 감사 로깅 및 정책 기반 접근 제어를 포함한 IAM 운영 경험• 새로운 기술 도입 및 개선을 위한 PoC 수행 및 문서화, 전사 전파 경험."
리옵스(LiOps),"조선소, 제조 공장, 물류 현장에서 LiOps의 3D 공간 인텔리전스 솔루션을 배포하며 기술과 고객 성공을 연결합니다.[고객 현장 배포 및 통합]조선소, 자동차 공장, 물류 창고 등 고객 현장에서 LiOps의 공간 인텔리전스 에이전트를 배포하고 통합합니다.• 고객과 직접 협업하여 3D 세그멘테이션, 정합, 재구성 시스템을 로보틱스 워크플로우에 통합• 현장 기술 이슈를 트러블슈팅하고 특정 고객 환경에 맞게 솔루션을 적응• PoC를 수행하고 첫날부터 성공적인 프로덕션 배포를 보장[기술 지원 및 문제 해결]실무 기술 지원을 제공하고 LiOps 제품과 고객 요구사항 간의 통합 과제를 해결합니다.• 고객과 핵심 엔지니어링 팀 사이의 기술 브리지 역할 수행• 제품 역량과 고객 니즈 간 격차를 파악하고 엔지니어링 팀과 협업하여 해결• 배포 패턴, 엣지 케이스, 현장 학습을 문서화하여 제품 견고성 향상[고객 성공 및 피드백 루프]고객 프로젝트의 성공을 보장하고 현장 인사이트를 캡처하여 제품 진화를 이끕니다.• 배포 메트릭을 모니터링하고 고객이 ROI 목표를 달성하도록 지원 (예: 12개월 회수 기간, 비용 절감)• 고객 피드백, 기능 요청, 페인 포인트를 수집하여 제품 팀에 전달• 조선, 자동차, 물류 분야의 주요 고객과 장기적인 관계 구축.","기술적 깊이와 고객 대면 스킬을 겸비한 분을 찾고 있습니다:• 로보틱스, 컴퓨터 비전, 기계공학 또는 관련 분야 전공 (학사 또는 동등 경력)• 로보틱스 시스템(AMR, 매니퓰레이터, 산업용 로봇) 또는 3D 비전 시스템 실무 경험 우대• 한국어 및 영어 커뮤니케이션 능력 (비즈니스 수준)• 주니어~미드 레벨 엔지니어(0-3년) 지원 환영 — 현장 경험은 탁월한 학습 기회를 제공합니다• Python 및/또는 C++ 프로그래밍 능력 (디버깅, 수정, 통합 가능)• 강한 문제 해결 능력 및 비정형·동적 현장 환경에서의 업무 적응력• 고객 현장으로의 잦은 출장 가능 (국내 및 간헐적 해외).",
넷스루,주요 업무내용• WiseCollector 태깅(웹/앱) 기술 지원• 수집 - 분석 제품들의 기능적 적용에 대한 기술적 가이드• 서버 시스템 구성 및 관리 지원.,자격 요건(이런분들을 찾고 있어요) 필수 조건• 컴퓨터공학 또는 관련 학과 졸업자• 주요 업무 관련 경력 1년이상 ~ 5년 미만(대리급) 이런 사람을 원해요• 함께 성장할 사람• 주도적으로 일하고 창의적으로 생각하는 사람.,"우대 조건(이런 분이면 더 좋아요)• GTM 업무 적용 경력• 앱(안드로이드/iOS) 개발 경력• Linux 사용 가능• 클라우드 환경 시스템 운영 경력• SaaS 분석 제품(GA, Mixpanel, Amplitude 등) 이용/구축/관리 경력."
로그프레소,"• 자사 제품의 구축 및 유지보수를 포함한 기술지원 업무 수행 • 신규 고객사 환경에 맞춘 설치 지원, 정기 점검을 통한 안정적 운영 보장2. 파트너사와 고객사에서 접수되는 이슈 케이스 신속 대응 및 처리 • 월 평균 수십 건 이상의 케이스를 접수·분석하여 해결, 긴급 장애 시 실시간 대응3. 고객·파트너의 피드백과 제안사항을 내부에 전달하여 제품 개선 기여 • 반복되는 요청을 기능 개선 사항으로 제안, 릴리스에 반영4. 로그프레소 내 다양한 팀과의 협업을 통한 지원 방안 모색 • 제품 로드맵·운영 정책과 연계해 지원 효율성 향상5. 파트너사 및 고객사 엔지니어 대상 제품 교육 진행.","• 적극적이고 능동적으로 업무에 임할 수 있는 분• 리눅스·윈도우 등 운영체제에 대한 기본 운영 경험 보유자• 데이터베이스와 데이터 인프라에 대한 이해, 쿼리 작성 및 분석 경험 보유자• 본인의 커리어 혹은 주요 프로젝트 설명을 중점으로 포트폴리오를 작성하여 제출해 주세요. (5장 이내)※ 반드시 MS PPT로 작성 후 PDF로 변환하여 제출해 주세요. (이외 양식으로 제출한 파일은 검토하지 않습니다.).","• 컴퓨터공학 전공 또는 동등한 교육 이수2. 데이터 분석 경험3. 운영체제 및 인프라 경험 • 리눅스·유닉스 운영 경험 • 클라우드 인프라(AWS, Azure 등) 활용 경험 • 네트워크·보안 인프라(방화벽, IDS/IPS, 라우터, 스위치 등) 이해 및 운영 경험4. 데이터베이스 및 프로그래밍 경험 • Oracle, MariaDB 등 주요 데이터베이스 사용 경험 • Python, Groovy 등 스크립트 언어 활용 능력."
앰버로드,• 제조분야 모델 관리 솔루션 개발• 고객사 솔루션 적용 및 기술 영업 지원• SaaS 기반 Product Release.,• 5년 이상 경력 및 그에 준하는 실력이신 분을 원해요.• python3.8 이상/FastAPI 기반 개발 경험을 보유하신 분을 원해요.* MLOps 개발 (MLFlow 등) 경험을 보유하신 분을 원해요.• REST API 및 RDBMS 기반의 웹애플리케이션 설계/개발/운영 경험을 보유하신 분을 원해요.• 제조업의 새로운 기술적 변화와 혁신을 초기단계부터 함께 이끌어나고 싶으신 분을 원해요.• 다른 직군과 함께 문제를 정의하고 해결책을 찾을 수 있는 분• 남성의 경우 군필.,"• Micro Service Architecture를 이해하고 있고 서비스 설계 및 운영 경험을 보유하신 분이면 좋아요.• Redis, Kafka 등을 활용한 개발/운영 경험이 있으신 분이면 좋아요.* k8s, AWS 등의 인프라 환경에서 개발/운영 경험이 있으신 분이면 좋아요.* 데이터 파이프라인 개발 (Airflow 등) 경험 경험이 있으면 좋아요.* 모니터링 시스템 개발 (Grafana 등) 경험이 있으면 좋아요.• Agile / Scrum team 에서의 개발 경험이 있으신 분이면 좋아요.• CI/CD 기반 제품 Release 경험이 있으면 좋아요.• 제조업에서 기술혁신을 주도한 경험이 있으신 분이면 좋아요."
앰버로드,• 제조분야 분석 솔루션 적용• 영업 지원 및 Pre-Sales• 프로젝트 관리• 고객 요구사항 분석 및 솔루션 커스터마이징.,"• PM/PL 경험, • 제품 개발 및 고객사 적용 경험• 데이터 분석 솔루션 개발 경험• MLOps 구축 경험 및 Python • 다른 직군과 함께 문제를 정의하고 해결책을 찾을 수 있는 분• 남성의 경우 군필.",• 5년 이상 경력 및 그에 준하는 실력• Agile / Scrum team 에서의 개발 경험• CI/CD 기반 제품 Release 경험• 제조업 데이터 활용 경험.
사이오닉에이아이,고객에게 우리의 제품을 빠르게 제공하고 현장 이슈를 직접 해결해서 가치를 즉시 창출하는 업무를 수행해요.• 장애 대응: 솔루션의 설치/연동 과정의 이슈 재현/분석• 현장 지원: 필요 시 온사이트 심층 기술 지원• 연동 개발: 고객 시스템·API 분석 후 경량 어댑터/API 구현• 협업: 최소 재현 케이스를 정리해 내부 개발팀 패치·검증과 연계• 솔루션 기능 보강: 현장 요구를 경량 어댑터 또는 API로 직접 구현• 관찰성 구축: 대시보드 구성 및 표준 템플릿화.,"이런 팀 문화에 공감하고 함께하실 분을 찾고 있어요 • 주도적으로 문제를 정의하고 의견을 제시하는 분• 상대방의 의견을 경청하면서 적극적으로 소통할 수 있는 분• 자신이 해야 할 업무에 대해 해야 할 이유를 항상 생각하는 분• 결정을 미루지 않고 바로 해결하는 것을 좋아하는 분이런 분과 함께하고 싶어요 • AI 도메인 지식을 빠르게 학습하고 이해할 수 있는 분• 도커/쿠버네티스 등 컨테이너 가상화 기술에 대한 기본적인 이해도가 있는 분• 서버 사이드 언어(Python, NodeJS, Go 중 1+)로 경량 기능을 빠르게 구현할 수 있는 분• Prometheus/Grafana 기반으로 메트릭을 보고 병목을 찾아 개선한 경험이 있는 분.","이런 분이면 더 좋아요! • 시스템 통합(SI)에 대한 경험이 있는 분• Kubernetes 배포 도구(Helm/ArgoCD)로 실서비스 환경을 다뤄본 분• 프라이빗 클라우드/온프렘 등 제한된 환경에서의 연동·네트워킹 트러블슈팅 경험• Python, NodeJS, Go 실무를 경험하며 로그/트레이싱 업무를 수행한 경험• 배치/큐/리트라이 정책 설계 및 간단한 워크플로 자동화 경험."
노타(Nota),"• CTO와 함께 기술 전략 및 로드맵을 실행 가능한 프로젝트로 구체화• R&D 프로젝트 일정 및 산출물 관리, 우선순위 조율, 리스크 관리• 프로젝트 진행 상황 모니터링 및 문제 해결 주도• 투자자·이사회·외부 파트너 대상 기술 자료 및 발표 자료 준비• 글로벌 고객사 및 파트너사와의 협력 프로젝트 및 PoC 지원• 신규 칩셋 적용, 대규모 기술 배포, due diligence 등 특별 프로젝트 수행.","• 기술 리더십, 프로그램 관리, 제품 전략 등에서 10년 이상의 경험• 복잡한 크로스펑셔널 프로젝트를 관리한 경험• 경영진·투자자·기술 리더와 원활히 소통할 수 있는 능력• 엔지니어링 및 AI 백그라운드와 프로그램 운영 경험 보유• “기술이 곧 회사의 핵심 가치”라는 믿음을 공유하는 분• 빠르게 변화하는 환경 속에서 우선순위 변화를 유연하게 받아들이는 분강한 오너십과 협업 마인드를 가진 분.","• IPO, M&A, 대규모 기술 검증 경험 우대."
이파피루스,"• 자사 솔루션의 설치 및 고객사 시스템과 연계 • 고객 대상 제품 사용 교육 및 기술지원 • 구현, 사용중 발생하는 기술이슈 해결 • 기술 파트너 대상 기술지원 및 가이드 • 고객 요구사항 분석을 통한 최적의 제품 활용 방안 제시 • 현장에서의 VOC 수집 및 내부 피드백 제공.","• 솔루션 구축 및 기술 지원 또는 개발 경력 5년 이상 10년 미만인 분 • 서버 운영환경(OS, DB, WAS 등)에 대한 전반적인 이해도가 있는 분 • 시스템 연계 경험 및 기술적 문제 해결 역량을 갖춘 분 • 고객 및 협업 부서(파트너)와의 원활한 커뮤니케이션 능력(대화 및 문서) 보유자 • Bash 등 스크립트 언어 사용 경험이 있는 분.",• Java Spring Framework 및 웹 개발 경험이 있으신 분 • B2B 솔루션 유지보수 또는 서비스 운영 경험이 있으신 분 • 로그 분석 및 이슈 재현 능력 보유하신 분• 쉘 스크립트 언어(Bash 등)에 능숙하신 분 • 협력사 대상 교육 및 기술지원 경험하신 분.
폴라리스쓰리디(Polaris3D),• 로봇 품질 관리 - 출하 파트 관리 - 안정화 파트 관리• 현장 이슈 발굴 및 제품 안정화 검증• 파트 외주처 발굴 및 외주화• 로붓 운영 (설치/AS) 파트 지원.,"• 관련 경력 3년 이상• 팀 또는 파트 관리 경력 1년 이상 자• 해외여행 결격사유 없는 자• 유관부서와 원활한 협업이 가능한 분• 꼼꼼하고 책임감이 강한 분• MS office, Google Suite 등 업무 Tool 사용이 능숙하신 분.",• 팀장 직무 수행 유경험자• 업무 외주화 셋업 및 추진 경험자• 문서작성능력 우수자• 로봇 산업 근무자.
디지시스,"• 자사 유통 로봇 브랜드(Dobot, Unitree, GJS 등)의 고객 대응(CS) 및 기술지원• B2B 및 교육기관 대상 제품 설치 및 작동 설명• 제품 불량 및 고장 이슈 대응 초기 진단 및 A/S 프로세스 연계• 제품 테스트 및 펌웨어 업데이트, 부품 교체 등 기초 유지보수• 매뉴얼/FAQ/설치 가이드 등 기술 문서 관리• 내부 영업 및 마케팅팀과 협업하여 사용자 경험 개선 피드백 제공.","• 기술지원 또는 고객 대응 관련 경험 보유자 (경력 1년 이상 우대)• IT, 기계, 전자, 메카트로닉스 관련 전공 또는 관련 지식 보유자• 기초적인 전자기기 조작 및 문제 해결 능력• 논리적인 커뮤니케이션과 고객 응대 스킬.","• Arduino, Raspberry Pi 등 간단한 메이커 활동 경험• 로봇/드론/모션 제품 사용 경험 또는 이해도 보유• 영어 매뉴얼 독해 가능자• 교육용 로봇, 코딩 교구, STEM 프로그램 운영 경험• 운전 가능자."
미래시그널,"제품 기술지원• 백본 스위치(L2/L3) 및 PoE 네트워크 스위치 설계·구축·트러블슈팅 지원• 고객사 요구사항 분석 및 맞춤형 네트워크 아키텍처 및 기술 솔루션 제안• L3 라우팅 프로토콜(OSPF, BGP, VRRP 등) 및 VLAN, QoS, 보안 정책 설계 지원장비 테스트 및 품질관리• PoE Full Load, 장거리 전송, ERPS 및 고가용성 기능 검증• 하드웨어/펌웨어 버전별 호환성 테스트 및 성능 최적화• 네트워크 토폴로지 분석, 문제 진단 및 개선 방안 제시문서 및 교육 지원• 제품 매뉴얼, 설치 가이드 및 운영 문서 작성• 고객사·파트너사 대상 L2/L3 네트워크 및 백본 스위치 교육 진행• 기술 FAQ, 지원 이력 관리 및 지속적인 지식 공유 체계 구축• 면접 후 결정 직급으로 함께할 예정이에요.","• 경력 무관 (신입 지원 가능)• 학력무관, 졸업 예정자 지원가능• 학력: 무관 (네트워크·정보통신 전공자 우대)• 네트워크 스위치(백본, L2/L3, VLAN, QoS, STP, Routing 등) 설정 경험• PoE 기능 및 구조 이해• 무선 브릿지, 무선 네트워크 구성 경험• TCP/IP, 라우팅·스위칭 지식• 고객 커뮤니케이션 능력 우수.","• 네트워크 장비 설치·운영·유지보수 경력• 무선 브릿지 특수 환경 구축 경험• CCNA, CCNP, 정보통신기사, 네트워크관리사 등 관련 자격증 보유• MS Office 문서 작성·보고서 제작 능력• ChatGPT 등 AI 도구를 활용한 업무 효율화 가능• 운전 가능(출장·현장 지원 가능)."
마키나락스,[이런 일을 함께 합니다]• 제품 (Runway) 개발 및 서비스를 위한 인프라를 구축하고 운영합니다.• 제품 (Runway) Delivery를 위한 인프라 아키텍쳐와 비용을 검토합니다.• ML Engineer를 위한 인프라를 운영합니다.,"[이런 분을 찾습니다]• 15년 이상의 유관 업무 경험이 있는 분• 리눅스, 네트워크, 퍼블릭 클라우드에 대한 이해가 있는 분• Kubernetes 에 대한 지식이 있는 분• TA(Technical Architect) 경험이 있는 분• On-Prem과 클라우드 비용 최적화의 경험이 있는 분.",[이런 분이면 더 좋습니다]• DevOps 경험이 있는 분• Kubernetes 클러스터 환경에서 실제 서비스를 운영한 경험이 있는 분• 중장기 IT 로드맵을 계획한 경험이 있는 분• 정보보안 정책 및 전략을 수립하고 운영한 경험이 있는 분• 네트워크의 이해가 있고 방화벽 장비를 운영한 경험이 있는 분.
넷마블,"[기술 이슈 발굴 및 관리]• 기술 조직별 주요 이슈 및 리스크 관리• 게임, 플랫폼, 인프라에 대한 이슈 및 리스크 관리 • 기술 트렌드 조사 및 분석[기술 협업 지원]• 기술 관련 외부 파트너십 협업 주도[기술 IP 관리 및 공통 필요 기술 지원]• 특허 라이센스 관리 및 리스크 방어• 그 외 기술 조직 공통 필요 기술 지원.","• 4년제 대학 졸업자• 게임, 플랫폼, 인프라 관련 경력 3년 이상 • 논리적 사고방식과 문제해결을 위한 적극적인 태도를 갖추신 분 • 체계적인 커뮤니케이션 역량 및 국문 보고서 작성 능력을 보유하신 분.",• 영어 Speaking/Writing이 원활하신 분.
에스알파테라퓨틱스,"• IT 인프라 및 보안 운영 - VPN 시스템 운영, 정책 설정 및 사용자 접근 관리 - 백신(AV) 배포·관리 및 보안 정책 유지 - 사내 NAS 운영(권한 부여/수정, 사용자 계정 관리, 파일 서버 운영)• IT 자산·장비 관리 - 반납 장비 초기화 및 자산 재정비 - 사내 IT 장비 수리 접수 및 벤더 커뮤니케이션 - IT 자산 정보 관리(Excel 기반 실사용 장비 현황 관리)• 임상 장비 세팅 및 지원 - 사내·임상 연구팀이 사용하는 연구 장비/기기 세팅 및 초기 환경 구성 - 임상 장비(아이패드, 아이폰, 애플워치 등), 관련 간단한 네트워크·보안 설정• 기본적인 네트워크 환경(유선·무선, IP 설정 등)에 대한 이해 및 외부 벤더와 협업하여 세팅 지원.","• 경력 6년 이상 ~ 10년 이하• VPN 운영 및 사용자 접근 관리 경험• NAS 운영 경험(권한 부여/수정, 사용자 계정 관리 등)• DRM(문서 보안) 시스템 또는 DRM 업체 관리·운영 경험• IT 자산 관리 경험(장비 초기화, 수리 접수, 자산 현황 관리)• 임상 장비 또는 사내 장비(아이패드, 아이폰, 애플워치) 세팅 경험(유사 경험 포함 가능).","• 스타트업 환경에서 IT 인프라 운영 경험이 있으신 분• VPN/NAS/DRM/백신 솔루션 운영 경험 보유자• 보안 정책, ISO27001 등 보안체계 운영 경험자• 문제 상황을 빠르게 파악하고 솔루션을 제시할 수 있는 분• 임상/의료/헬스케어 환경의 장비 운영 경험이 있다면 더욱 환영합니다.• 빠른 시일 내 근무 시작이 가능한 분."
아하랩스,• LISA 및 DataCAMP 솔루션의 고객 사이트 배포 및 기술 이슈 분석/해결• 프로젝트에서 요구하는 기능 개발• 프로젝트에서 발생하는 고객 요구사항과 이슈를 프로덕트팀에 효과적으로 공유• Vision AI 솔루션을 활용한 기술 영업 지원• 국내 및 해외 출장 업무(40% 이상).,• 4년제 이상의 공학 전공자• 소프트웨어 개발 경험이 있으신 분• 새로운 기술에 빠르게 적응하며 problem-solving 능력이 있으신 분• 명확하고 간결한 커뮤니케이션 능력• 해외 여행에 결격 사유가 없으신 분.,• Solution engineering 또는 solution pre-sales 경험이 있으신 분• AI 분야에 경험이 있거나 관심이 있으신 분• C# 또는 Python 개발 경험이 있으신 분.
루닛(Lunit),"• 원활한 업무 환경을 위한 사내 IT Infra 운영 관리 (서버, 네트워크)• 각종 IT 문제 해결 및 대응을 통한 사내 IT 지원• 3rd-party Software 운영 및 관리• 사내 클라우드 서비스 운영 및 관리.","5년 이상 IT Admin, IT Support, IT Helpdesk 또는 유사 직무 경력이 있으신 분한국어 및 영어 커뮤니케이션이 가능하신 분• 사내 IT System 지원 업무 경험이 있으신 분• 다양한 3rd-party SW (Slack, JIRA 등) 운영 경험이 있으신 분• Network/Server 관리 경험이 있으신 분• 다양한 직군 및 부서와 원활한 협업 능력을 보유하신 분• 문제에 대한 명확한 파악 및 해결 능력을 보유하신 분• 클라우드 서비스 운영에 대한 이해가 있으신 분.",• Microsoft 365 운영 및 관리 경험이 있으신 분• ERP 운영 및 관리 경험이 있으신 분• 내부회계 전산감사 지원 경험이 있으신 분.
노타(Nota),"• CTO와 함께 기술 전략 및 로드맵을 실행 가능한 프로젝트로 구체화• R&D 프로젝트 일정 및 산출물 관리, 우선순위 조율, 리스크 관리• 프로젝트 진행 상황 모니터링 및 문제 해결 주도• 투자자·이사회·외부 파트너 대상 기술 자료 및 발표 자료 준비• 글로벌 고객사 및 파트너사와의 협력 프로젝트 및 PoC 지원• 신규 칩셋 적용, 대규모 기술 배포, due diligence 등 특별 프로젝트 수행.","• 프로그램 관리, 제품 운영, 엔지니어링 등 3~7년의 경력• 뛰어난 일정·프로젝트 관리 능력과 꼼꼼한 디테일 관리 역량• 기술적 이해도를 바탕으로 명확한 문서화와 커뮤니케이션 가능• “기술이 곧 회사의 핵심 가치”라는 믿음을 공유하는 분• 빠르게 변화하는 환경 속에서 우선순위 변화를 유연하게 받아들이는 분• 강한 오너십과 협업 마인드를 가진 분.","• IPO, M&A, 대규모 기술 검증 경험 우대• 스타트업 또는 하이테크 기업 경험 우대• 영어 커뮤니케이션 능력 보유 시 우대."
와인소프트,"• 자사 솔루션 STON과 M2의 DevOps 엔지니어링 업무를 담당합니다.• 고객에게 최적의 웹서비스 환경을 제시하고 컨설팅을 수행합니다.• 이커머스 웹 페이지 구조와 백엔드 구성을 분석하고 최적화 합니다.• STON과 M2 솔루션의 적용 전/후를 분석하여 고객과 커뮤니케이션하며 적용 효과를 제시합니다.• 고객이 궁금해하거나 어려워하는 기술 문제 해결을 도우며, 올바른 방향으로 가이드합니다.","• 제품/솔루션 기술 지원에 경험이 있는 분• 웹, HTTP, 네트워크, TCP/IP 관련 지식 보유자 및 Cache, CDN의 전송 기술을 이해하는 분• 리눅스와 구글 개발자 도구와 같은 웹 디버거 사용에 막힘이 없는 분• 문서 작성과 고객 가이드, 컨설팅에 재미는 느끼는 분.","• 컴퓨터공학과 또는 관련 학과 출신자• JavaScript, Node.js 등 개발 언어에 대한 전반적인 기본 지식 보유 및 웹개발 경험이 있으신 분• 이커머스 분야에 관심 및 경험이 있으신 분• 새로운 경험을 추구하고 자기 발전에 대한 욕구를 보유하신 분• 리눅스 기반 솔루션 및 생태계에 관심이 많고, 다양한 오픈소스 경험과 지식이 많은 분."
비욘드허니컴,"""이런 업무를 담당해요""• ‘GRILL X’ 솔루션 도입 (Deployment) 프로세스 지원• 로봇의 효율성, 활용성 극대화를 위한 현장 데이터 수집• KPI 모니터링 및 이슈 대응• 현장 기술 지원, 유지보수 및 사용자 교육 실시• 고객 서비스 향상을 위한 노력(Feedback 취합, 개선방안 제시 등)• 그 외 인프라 지원.","""이런 분과 함께하고 싶어요""• 스스로 문제를 정리하고 해결 방법을 창출하는 주도적인 분• 효율적인 스케쥴 관리 능력이 탁월한 분• 운전에 능숙하고 중과실 교통사고 이력이 없는 분• 출장 업무에 어려움이 없는 분• 고객과의 소통에 능숙한 분• 관련 분야 실무 경력(IT, 기계설비 기술영업, CS경험) 있는 분 우대• F&B 분야에 이해도가 있는 분 우대.",
클라우드네트웍스,• 국립병원(충북 음성) 네트워크 인프라 환경 운영 (상주근무)• 신규/기존 네트워크 설계 검토 및 개선을 통한 네트워크 인프라 고도화 지원.,• 경력 : 경력 3년 이상• 네트워크 장비 구축 및 유지보수 경력 보유자 (L2 / L3 / Wireless).,• 병원 인프라 관련 업무 경험• 유/무선 네트워크 운영/과제 관련 업무 경험• HPE Aruba 네트워크 장비 운영 경험• 네트워크 시스템 등에 대한 높은 이해도 또는 다양한 방법론 적용 경험• 해외여행 또는 출장에 결격사유가 없으신 분.
다가올아이앤씨,• 네트워크 운영 패킷 분석 솔루션 구축 및 유지보수.,"• 경력 : 3년이상 • 학력 : 대졸 이상 (2,3년)• 연봉 : 면접시 협의.",• 컴퓨터/시스템공학• 정보처리기사• 해당직무 근무경험.
