기업명,주요업무,자격요건,우대사항
서북,"ㆍ사내 주요 서비스(포토이즘, 스내피즘 등)의 안드로이드 앱 개발 및 유지보수ㆍ신규 기능 설계 및 UI/UX 최적화ㆍAPI 연동 및 서비스 품질 개선ㆍ배포 자동화 및 성능 최적화 관련 협업.","ㆍKotlin 및 Java 기반 앱 개발 경험ㆍMVVM, Clean Architecture 등 구조적 개발 경험ㆍRetrofit, Coroutine, Jetpack 등 주요 개발 라이브러리 숙련ㆍGit 등 형상관리 및 협업 툴 활용 능력.","ㆍ카메라/이미지 처리 관련 앱 개발 경험ㆍFirebase, Push Notification, In-app Purchase 등 상용 서비스 연동 경험ㆍAWS 및 백엔드 팀과의 협업 경험ㆍ영어 문서(기술문서) 이해도ㆍ협업 및 커뮤니케이션 역량ㆍ자율적 문제 해결 능력 및 적극적 업무 참여 태도ㆍ유관 프로젝트 경험 및 포트폴리오."
아이포트폴리오,"지원자의 역량 및 경력을 고려하여 회사의 주요 서비스와 솔루션을 개선하고 유지보수하는 업무를 담당하게 됩니다.1. 리딩앤(READING &) 서비스 개발 및 운영• 리딩앤(READING &)은 세계적인 베스트셀러 Oxford Reading Tree를 비롯한 펭귄랜덤하우스, 콜린스 출판사의 유명 시리즈를 디지털로 구독할 수 있는 영어학습 플랫폼입니다.• 리딩앤(READING &) 서비스를 통해 더 나은 학습 경험을 제공하는 방법을 고민하고, Android 플랫폼에서 이를 이용 할 수 있도록 앱을 만들고 유지보수하는 작업을 함께 합니다.2. Oxford Reading Club 서비스 개발 및 운영• Oxford Reading Club은 리딩앤(READING &)의 기술과 회사의 교육 철학을 바탕으로 옥스포드 대학출판부와 함께 만들어가는 서비스입니다.• 일본, 터키, 멕시코 등 65개가 넘는 국가에서 사용되는 Oxford Reading Club 서비스를 위한 Android 앱을 만들고, 사용자의 피드백을 바탕으로 이를 고도화해 가는 경험을 함께 합니다.3. 로라(LAURA) 솔루션 개발 및 운영• 로라(LAURA)는 영어 학습자의 학습 수준에 맞춰 영어 실력과 사고력을 함께 키울 수 있도록 설계된 대화형 AI입니다.• 음성 인식 모델과 영어 학습에 최적화된 언어 모델을 활용하여, 회사의 영어 교육 철학에 부합하는 방향으로 대화하며 학습할 수 있는 Android 앱을 개발하고 고도화 및 안정화하는 작업을 함께 합니다.＜사용 중인 기술 및 도구＞• Kotlin• Java• Android Jetpack(Room, Navigation, ViewModel 등)• Android Studio• Bitrise• GitHub• Jira• Confluence• AWS EdStart Member로서 AWS 환경을 적극 활용합니다.","[Android 개발자로서 핵심 역량을 보유하신 분]1. 요구 사항이 도출된 과정을 따라가 근본 문제를 찾고 이를 해결하는 분비즈니스 중심에는 소프트웨어 개발자가 있으며, 모바일팀은 회사의 영어 교육 철학을 IT 기술로 녹여내는 데 최선을 다하고 있습니다. 단순히 요청받은 기능을 개발하는 것이 아닌 진지하게 고민하고 더 좋은 방법을 제안할 수 있는 분을 찾습니다.2. 레거시 코드를 외면하지 않고 개선하며 돌볼 수 있는 분우리는 완벽하지 않기에 레거시 코드가 존재합니다. 이를 개선하기 위해 테스트 코드 작성과 리팩토링 활동을 점진적으로 하고 있습니다. 레거시 코드를 돌보며 지속적으로 서비스를 개선할 수 있는 분을 찾습니다.3. 좋은 설계에 대해 적극적으로 의견을 개진할 수 있는 분안정적인 운영을 위해 소프트웨어 품질이 우선되어야 합니다. 평소 소프트웨어 품질을 향상할 수 있는 방법(프로그래밍 패러다임, 디자인 패턴, 리팩토링)에 관심이 많고 이를 실천해 보고 싶은 분을 찾습니다.4. 최신 기술보다 가치있는 서비스를 지향하는 분가치 있는 서비스를 만들기 위해 기술을 도구로 바라보고, 의사결정의 중심에 담당하는 서비스와 제품이 있는 분을 찾습니다.5. 기본 Framework를 능숙하게 다루는 분Android SDK, Android Jetpack(Room, Navigation, ViewModel 등)을 능숙하게 활용하여 Android 앱을 개발할 수 있는 분을 찾습니다. 그리고 Kotlin 언어의 특성을 이해하고 Kotlin Coroutines를 이용한 비동기 프로그래밍에 능숙한 개발자를 찾습니다.[회사의 미션에 주도적으로 참여할 수 있는 분]1. 교육을 개혁하는 미션에 공감하고 자발적으로 기여할 수 있는 분영어 교육의 문제점을 인지하고, 이를 개혁하는 일에 자발적으로 기여할 수 있는 분을 찾습니다.",[아이포트폴리오의 핵심 가치에 공감하시는 분]1. 올바른 동기 (義): 소프트웨어 개발을 단순히 일로써 바라보지 않고 세상의 문제를 해결하는 작업으로 바라보는 분우리는 소프트웨어 개발로 실제 교육 문제를 해결하고자 하는 선한 의지가 있습니다. 우리와 함께 세상의 문제를 해결해 나갈 수 있는 분을 찾습니다.2. 공감 능력 (仁): 주변 동료를 돌보며 열린 마음으로 적극적인 소통을 할 수 있는 분문제를 해결해 나가다 보면 어려움에 봉착하기 마련입니다. 이를 해결할 수 있는 것은 동료와의 협업이라 믿습니다. 동료와 함께 성장하실 분을 찾습니다.3. 가시적 성과 (成): 결과물을 만들어 내기 위해 자기 주도적으로 학습하고 항상 개선해 나가시는 분우리는 궁극적으로 소프트웨어 개발을 통해 영어 교육 문제를 해결해야 합니다. 문제 해결을 위한 지식을 자기 주도적으로 학습하고 이를 응용해 문제를 해결할 수 있는 분을 찾습니다.
더블엔씨,• Next.js 기반 웹 서비스 및 사내 백오피스 개발• React Native 기반 니콘내콘 앱 및 앱 내 웹뷰 개발• 니콘내콘 앱 서비스 운영 및 유지보수.,• React 개발 경력 4년 이상• React Native 개발 경험이 있으신 분• Next.js App Router/Pages Router를 활용한 실무 개발 경험이 있으신 분• TypeScript를 이용한 JavaScript 정적 타입 분석 경험이 있는 분• 적극적인 커뮤니케이션과 협업을 통해 프로젝트를 주도적으로 이끄실 수 있는 분.,"• React Native 실무 개발 경험이 있으신 분• 구글 플레이 스토어 및 애플 앱 스토어에 모바일 앱 출시 경험이 있으신 분• 모바일 앱 내 웹뷰 개발 경험이 있는 분• 라이브 서비스 운영 및 장애 대응 경험이 있으신 분• 사용자 분석 데이터에 근거한 문제 인식, 의사 결정에 익숙하신 분• 백엔드에 대한 기본적인 이해와 설계 경험이 있으신 분• Amplitude나 Airbridge와 같은 사용자 분석 및 마케팅 솔루션 활용 경험이 있으신 분[ 협업 툴 ]• Git• Jira• Notion• Slack• Figma."
룰루랩(lululab),"[이런 일을 함께 해요]· Android 및 Flutter 기반의 모바일 / Windows 애플리케이션 개발 및 유지보수· 크로스 플랫폼 환경에서의 UI/UX 구현 및 성능 최적화· 서비스 설계부터 구축, 출시까지 프로젝트 전 과정 주도 및 참여· 백엔드 API 연동 및 데이터 처리 로직 설계 및 구현· 코드 품질 향상 및 안정적 배포를 위한 테스트, 리뷰, CI/CD 개선· 팀 내 협업 툴 (Git 등)을 활용한 효율적 협업 및 기술 공유.","[이런 분을 원해요]· 안드로이드 앱 개발 또는 Flutter 개발 5년 이상(또는 그에 준하는 역량)· 안드로이드 앱 및 Flutter 기반 Windows 앱 개발이 가능하신 분· 프로젝트의 풀 사이클(서비스 설계–구축–출시)을 경험하신 분· 자기 주도적이고 긍정적인 업무 태도를 갖추신 분· Git을 활용한 협업 경험이 있으신 분[기술 스택]· Android, Kotlin, Flutter, Dart.","[이런 분이시라면 더 좋아요]· Kotlin Coroutines 및 Flow를 활용한 동시성 처리, Jetpack Compose 기반 UI 개발에 익숙하신 분· MVVM, Clean Architecture 등 디자인 패턴을 실무에 적용한 경험· RESTful API, WebSocket 등 서버–클라이언트 연동 경험· 근거 기반의 논리적 커뮤니케이션 능력· 새로운 기술 학습 의지와 코드 리뷰·협업에 대한 적극성· OpenGL 관련 개발 경험 및 지식 보유."
픽스업,"What You'll DoOwn our mobile experience, design, build, and scale it as we growCollaborate closely with the team to improve the app for both patients and cliniciansContinuously test, iterate, and improve based on real user feedback.","We’re looking for someone who:Is excited to lead and own our mobile appWants to take full ownership and make technical decisions that shape our productCan work independently and push things forward without waiting for directionThrives in a collaborative, fast-paced teamCares about building tools that truly help peopleYou Might Be a Great Fit If You:Have a degree in CS (or related field)Have built and shipped Flutter apps with a teamAre comfortable with Dart, UI design, state management, and APIsHave experience deploying mobile apps to both Android and iOSAre comfortable communicating in English at a business level.","Bonus If You Have:Experience with AWS (EC2, S3, etc.)Used Firebase as a backendWillingness to learn and help out with backend components (Python/Django/Celery)."
라이트뷰,"• Android 앱의 구현• 콘텐츠(동영상, 라디오 등) 스트리밍, 라이브 서비스 구현.","• Kotlin으로 안드로이드 앱 개발 실무 경험과 지식• Reactive Programming의 개발 경험• Coroutine Flow, MVVM의 개발 경험• 실무경력 1년 / 3년 / 5년 이상.","• C++ NDK의 개발 경험• 동영상 스트리밍 서비스 구현 개발 경험• DB 개발 경험• AWS환경, Ubuntu에서의 서버 인프라 관리 경험• 일본어 회화 가능 (JLPT N2 또는 이와 동등한 수준의 회화 가능)."
엑스와이지,"[팀 소개]XYZ의 로봇자동화 팀은 로봇 서비스 운영과 제어에 필요한 시스템 소프트웨어부터 사용자 프론트 앱까지 전반적인 소프트웨어를 디자인하고 개발하는 팀입니다.바리스타 로봇, 아이스크림 제조 로봇 등과 같은 로봇의 지능을 개발하기 위해, 콘텐츠 크루에서 기획한 자료를 기반으로 소프트웨어를 구성하고, 로봇 하드웨어 크루와 협력하여 시스템을 설계합니다.[직무소개]XYZ의 로봇이 설치된 공간에서 활용되는 사용자 앱, 안드로이드 기반의 무인 키오스크, 바리스, 아리스 로봇을 컨트롤하는 안드로이드 기반 컨트롤러 및 화면 등을 개발하고 유지 보수합니다. 로봇, 인공지능 개발자분들과 함께 협업하여 다양한 실사용 앱을 만들 수 있습니다.[기술스택]Flutter, Dart, Android [담당업무]• Flutter 기반의 모바일 및 PC 애플리케이션 개발• 아이스크림 로봇 컨트롤 애플리케이션 개발• LOUNGE’X APP 개발 및 유지 보수.","• 모바일 앱 개발 경력 3년 이상• Flutter를 이용하여 앱 개발 경험자• Flutter 또는 앱의 아키텍처에 대한 이해가 높은 분• 구글플레이 또는 앱 스토어의 배포 경험이 있는 분• 상태관리 (Riverpod, Provider, BLoC 등 경험자)• REST-API, WebSocket 통신 등 서버 연동 경험• Native 연동 경험 (플랫폼 채널, 디바이스 센서 등)• 초기 기획부터 배포, 유지보수까지 개발 전 단계 경험하신 분.","• iOS, Android 네이티브 앱 개발• Firebase 운용 경험자• 다양한 플랫폼 개발 경험• MVVM 아키텍쳐에 대한 이해• 온디바이스 개발 경험 (키오스크 앱 개발 경험)• PC (Flutter Desktop) 경험• 다양한 팀과의 협업 경험• 협업 도구(Notion, Git, Slack 등) 활용 능숙."
토스뱅크,"[합류하면 함께 할 업무예요]• Product Owner, Product Designer, Server Developer 등 다양한 직군의 동료들과 협업 하여 토스뱅크 Android 앱 서비스를 개발해요.• 웹-앱 커뮤니케이션 등 토스뱅크 서비스를 위한 기술적인 문제를 해결해요.• 토스만의 고유한 디자인 시스템인 TDS(Toss Design System)를 활용해 어떠한 서비스라도 1분 만에 UI를 완성하고 오직 핵심 로직에만 집중할 수 있어요.• 맡은 서비스의 Android 개발과 관련된 모든 의사결정을 책임지고, 우선순위를 정해요.• 천만 명이 넘는 사용자에게 매주 새로운 기능을 릴리즈하는, 누구보다 빠른 이터레이션을 경험할 수 있어요.",[이런 분과 함께하고 싶어요]• Android 개발 경력 3년 이상에 준하는 실력을 보유한 분이면 좋아요.• 상용 서비스 개발 경험이 있으시면 좋아요.• Kotlin 개발 경험이 있는 분을 찾아요.• 안드로이드의 UI/UX 가이드라인에 대한 이해도가 높은 분을 찾아요.,"[이력서는 이렇게 작성하시는 걸 추천해요]• 제품의 품질과 안정성에 높은 책임감을 가지고 주도적이고 지속적으로 개선한 경험이 있으면 알려주세요.• 기술과 도메인에 대한 이해를 바탕으로 고객의 삶에 가치를 더하기 위해 치열하게 몰입해 본 경험을 가장 중요하게 생각해요.• 안드로이드와 모바일 전반에 대한 풍부한 이해를 바탕으로 최적화된 인터페이스 설계를 지향하는 분이면 좋아요.[토스로의 합류 여정]서류 접수 ＞ 사전과제 전형 ＞ 직무 인터뷰(사전과제 포함) ＞ 문화적합성 인터뷰 ＞ 레퍼런스 체크 ＞ 처우 협의 ＞ 최종 합격 및 입사[꼭 확인해 주세요]이력서 및 제출 서류에 허위 사실이 발견되거나 근무 이력 중 징계사항이 확인될 경우, 채용이 취소될 수 있어요.토스뱅크 취업규칙 제8조(채용결격)에 따라 결격사유 해당자는 채용이 취소될 수 있어요.장애인 및 국가보훈대상자는 지원 시 관련법에 따라 우대하고 있어요."
소울아트,"• Flutter를 기반으로 VR, PC, Mobile등 다양한 환경에 맞춘 Cross-platform 클라이언트 앱을 개발합니다.• 다양한 장치 및 컨텐츠와 안정적으로 통신 및 연동할 수 있는 구조를 설계합니다.• 소비자와 산업군과 직접 이야기하며 빠르게 제품을 발전시킵니다.• 더 편안하고 최적화된 사용자 경험을 위한 플러그인들을 개발합니다.","저희는 요건을 넘어, 문제 해결과 기술에 관심있는 다양한 사람들과 이야기하고 싶습니다.• 사무실 대면근무• Flutter를 통한 Android, iOS, Windows 개발 경험• 모바일 및 PC 에서의 실시간 통신 기능 구현 경험• HCI, IoT 프로젝트 참여 경험• 새로운 분야에 대한 탐구 및 도전이 즐거우신 분.","우대사항에 대한 모든 업무를 담당하지 않으며 경험에 맞는 포지션 배치가 이루어집니다.• Flutter를 이용해 실제 서비스를 기획, 개발, 운영해본 경험• VR/AR 플랫폼 (OpenXR, Meta Quest, SteamVR)에 대한 이해• 외부 개발자가 쉽게 기능을 추가할 수 있는 Extension, Plugin 시스템 설계 및 개발 경험• 로컬 환경에서의 저지연 통신, 데이터 싱크 최적화 경험• Unity, Unreal Engine 과의 연동 및 통합 경험• OpenGL, WebGL, Three.js 등을 통한 3D 모델 구현 경험• Flutter외의 다른 플랫폼 (Native, React 등) 개발 및 통합 경험."
알앤원(RN1),• 안드로이드 앱 개발 및 유지보수.,"• Kotlin과 Java를 이용한 서비스 개발 및 런칭 경험이 있는 분• 개발 경력 4년 이상 혹은 그에 준하는 지식을 보유하신 분• MVVM에 대한 이해 및 서비스에 적용 경험이 있는 분• 클린 아키택처를 실제 서비스에 적용한 경험이 있는 분• Android Jetpack Compose, DI (Dagger), Coroutine, Flow, Ktor 등 이해도 있는 분.","• 소셜 플랫폼, 운동 관련 앱 개발 경험 있으신 분."
키다리스튜디오,• 숏폼 플랫폼 iOS 앱 기능 개발 및 유지보수.,• 5년 이상 7년 이하의 iOS 개발 경력 보유하신 분• Swift를 이용한 iOS 개발 경력을 보유하신 분• 소프트웨어 아키텍쳐에 대한 이해를 갖추신 분• Appstore 배포 실무 경험을 보유하신 분.,"• 스트리밍 서비스 경험을 보유하신 분• SnapKit를 이용한 화면 구현 경험을 보유하신 분• 인앱결제, 인앱구독 서비스 구현 경험을 보유하신 분."
마이스,"• Flutter 를 이용한 iOS, Android 등 멀티 OS 대응 앱 개발• 각 OS별 빌드 배포 및 운영.",• 앱 개발 경력 5년 이상 ( 전체 경력중 Flutter 개발 경력 최소 1년 이상 )• Flutter 를 통해 개발한 앱의 상용서비스 출시 및 운영 경험 보유• REST API 연동 경험.,• 백엔드 개발에 대한 지식 보유자• Swift or Kotlin 네이티브 개발 경험자.
큐레아,"• Flutter 기반 크로스플랫폼 앱 개발 - 현재 서비스 중인 웹 어플리케이션 및 신규 기획 서비스를 iOS 및 안드로이드 플랫폼으로 개발 - 기획자, 디자이너와 긴밀하게 협업하여 사용자 중심의 직관적인 UI/UX를 구현 - 벡엔드 API를 연동하여 데이터를 효율적으로 처리하고 관리• 앱 배포 및 유지관리 - 개발된 앱을 주요 앱 스토어(App Store, Google Play)에 배포 및 업데이트 - 앱의 안정성 개선 및 유지관리 - 기술 이슈에 대한 대응• 신기술 리서치 및 도입 - 최신 모바일 기술 트렌드를 파악 - 신기술의 서비스 적용을 통한 경쟁력 강화.","• 3년 이상의 Flutter 앱 개발 경력 또는 그에 준하는 실력을 갖춘 분• AI툴을 업무에 적극적으로 활용하시는 분• Flutter와 Dart 언어에 대한 이해를 기반으로 출시 가능한 수준의 앱 개발 경험이 있는 분• Restful API 연동 및 비동기 처리, 데이터 파싱 경험이 풍부한 분• Git을 이용한 버전 관리 및 협업에 능숙한 분• 원활한 커뮤니케이션 능력과 협업 마인드를 가지고 계신 분.",• App Store 및 Google Play Store에 앱 출시 및 운영 경험이 있는 분• CI/CD 환경 구축 또는 운영 경험이 있는 분• 기술블로그 운영 등 개발 지식 공유에 적극적인 분.
포티투닷(42dot),"∙ Android 플랫폼 기반의 내비게이션 앱을 개발합니다.∙ 모빌리티 지도 서비스와 연동한 검색, 탐색, 길안내 등의 내비게이션 기능을 개발합니다.∙ 차량데이터를 연동한 내비게이션 기능을 개발합니다.∙ 음성인식(VR), 증강현실(AR) 기술을 연동한 내비게이션 기능을 개발합니다.","∙ Android 개발 경력 3년 이상∙ Android 프레임워크에 대한 이해와 숙련된 Kotlin 프로그래밍 역량∙ MVVM , clean architecture 등의 어플리케이션 디자인 적용에 대한 경험이 있으신 분∙ 새로운 개발 언어, 기술, 플랫폼에 대한 오픈 마인드를 가지신 분.","∙ GIS(geographic information system), LBS(location based service), mobility 분야 개발 경험∙ Jetpack Compose 및 Jetpack 컴포넌트 사용 경험∙ Datadog, Crashlytics 등 이슈 트래킹을 위한 툴 적용 및 사용 경험∙ 스스로 새로운 문제를 찾고 이를 해결하는 것을 즐기는 분∙ 기존 방식의 틀을 깨고 새로운 방식을 제안할 수 있는 분."
크림(KREAM),- KREAM Android 앱 개발- KREAM 서비스 내 신규 기능 개발- 앱의 안정성 및 성능 향상을 위한 내부 개선.,- 3년 이상 Android 앱 개발 및 출시 경험이 있으신 분- Kotlin 개발에 능숙하신 분- Android 최신 트렌드를 이용한 개발 경험이 있으신 분- 적극적으로 문제를 진단하고 창의적으로 해결할 수 있는 능력을 보유하신 분.,"- Android UI 개발 및 Corountine을 이용한 비동기 프로그래밍에 익숙하신 분- Compose, AAC, Jetpack, MVVM, DI 등 개발 트렌드에 관심이 있으신 분- TDD, Unit/UI Test 등 애플리케이션 테스트에 대한 이해 및 적용 경험이 있으신 분- 스타트업 및 애자일 조직 경험이 있으신 분- 적극적이고 논리적인 커뮤니케이션이 가능하신 분- 최고의 서비스를 만들기 위한 자발적인 목표와 전략을 설정하시는 분- 스니커즈 또는 패션 리셀 시장과 문화에 대한 관심이 높으신 분."
누비랩,"• Android 애플리케이션 신규 기능 개발과 기존 기능 유지보수를 담당합니다.• AI 기반 푸드 스캐너의 소프트웨어·하드웨어 연동 및 제어 로직을 개발하고 성능을 향상시킵니다.• 스캐너 하드웨어 동작 제어 로직의 안정화 및 최적화를 진행합니다.• Kotlin, Jetpack Compose, Coroutines 기반의 모던 안드로이드 환경으로 리팩토링 및 구조 전환을 수행합니다.","• Kotlin 기반 안드로이드 네이티브 앱 개발 경험과 높은 이해도를 보유하신 분• Jetpack Compose, Coroutine 기반 모던 안드로이드 개발 환경에 익숙하신 분• MVVM 또는 MVI 아키텍처 설계, RESTful API 연동 경험이 있으신 분• Git 기반 협업 및 버전 관리에 능숙하신 분• 문제 상황에서 적극적으로 커뮤니케이션하며 해결책을 찾아가는 분• 새로운 기술과 낯선 코드를 학습과 성장의 기회로 받아들일 수 있는 분.","• 하드웨어 연동 및 제어 개발 경험이 있으신 분 (USB, Serial, BLE 등)• 안드로이드 커널·드라이버 개발 또는 디바이스 제어 경험이 있으신 분• IoT, 엣지 디바이스, AI 디바이스 관련 프로젝트 경험이 있으신 분• OpenGL, TensorFlow Lite, PyTorch Mobile 등 관련 기술 활용 경험이 있으신 분• Firebase(Crashlytics, Firestore, Functions 등) 활용 경험이 있으신 분[기술 스택]• Kotlin, Coroutines/Flow• Jetpack Compose, XML(일부분)• MVVM / MVI• RESTful API, WebSocket, Retrofit, Okhttp• JUnit, Espresso• TensorFlow Lite, PyTorch Mobile, ML Kit• CameraX, Camera2• Firebase(Firestore, Cloud Functions, Crashlytics 등)• Room."
쿠팡,"쿠팡이츠 앱의 신규 기능 개발확장성 있는 앱 아키텍쳐 설계빠르고 안정적인 사용성을 위한 앱 개선재사용이 가능한 공통 모듈과 프레임워크 개발Product, UX, Backend 및 Mobile 팀과 협업팀 엔지니어들이 좋은 품질의 아키텍쳐 및 디자인을 만들 수 있도록 가이드.",Android 앱 개발 경력 5년 이상인 분Android 플랫폼과 Kotlin 언어에 대한 높은 이해도를 가진 분뛰어난 문제 해결 능력이 있으신 분적극적으로 동료들과 소통하고 책임감이 있으신 분.,O2O 또는 eCommerce 도메인 경험이 있으신 분CI/자동화 개발환경에 대한 이해도가 있으신 분.
넥스트증권,[주요 업무책임] • 1/ 제품 설계 및 아키텍처 구축 º 초기 기획 단계부터 참여하여 UX/UI 설계에 핵심적인 역할 담당 º 프론트엔드 아키텍처 설계 및 코드 품질 관리 시스템 구축 º 사용자 중심의 금융 콘텐츠 소비 경험 최적화• 2/ 핵심 기능 개발 º AI 기반 개인화 추천 시스템의 사용자 인터페이스 구현 º 금융 콘텐츠 서비스 개발 및 최적화• 3/ 성능 및 사용자 경험 개선 º 대용량 금융 데이터 처리를 위한 프론트엔드 최적화 º A/B 테스트를 통한 사용자 경험 지속적 개선 º 모바일 환경에서의 반응형 디자인 및 성능 최적화.,"[필수 자격요건]• 5년 이상의 웹 프론트엔드 개발 경험 (React, Next 등 하나 이상의 프레임워크)• RESTful API, GraphQL 등 백엔드 연동에 대한 이해와 구현 경험• 웹 성능 최적화, 크로스 브라우저 호환성, 네이티브 모듈 연동, 반응형 디자인 등 실무 경험• ReactNative 개발 경험• 프로덕트 관점에서 요구사항을 분석하고, 비즈니스 로직을 설계해본 경험• Git 등 버전관리 도구를 활용한 팀 협업 경험• 주도적인 커뮤니케이션과 협업 태도.","[선호 자격요건] 이런 경험이 있다면 더욱 환영해요!• 금융/증권 서비스 프론트엔드 개발 경험• TypeScript 활용 프로젝트 운영 경험• 테스트 자동화(Jest, Cypress 등) 및 CI/CD 파이프라인 구축 경험• 크로스플랫폼 프레임워크 환경에서 iOS/Android 네이티브 모듈을 직접 연동해본 경험• 클라우드 환경(AWS, GCP 등)에서 프론트엔드 서비스 운영 경험."
매스프레소(콴다),"• 교육 기회의 평등을 달성하기 위해 필요한 다양한 기능을 React Native 기반 앱으로 구현합니다.• (i) 글로벌 1,000만 MAU를 가진 콴다 앱의 주요 기능을 개발하고 개선합니다.• (ii) AI 기반 교육을 지원하기 위한 앱 내 뷰 구성 및 네이티브 연동을 담당합니다.• QANDA 앱 내부에서 사용되는 웹뷰와 RN 컴포넌트들이 일관된 UI/UX를 제공할 수 있도록 앱을 구현합니다.• 수백-수천만 단위의 트래픽이 들어오는 서비스들을 모니터링하고 개선합니다.","• 크로스 플랫폼, iOS를 포함한 모바일 환경에 대한 이해도가 있으신 분• 필요시 Kotlin, Swift 등 네이티브 코드를 분석 하고 수정 하는데 거부감이 없으신 분• 앱의 성능 이슈를 항상 고민하고 개발 하시는 분• React의 동작 방식과 Hook에 대한 이해도가 있으신 분• TypeScript를 사용해 안정적이고 추론 가능한 데이터 구조를 지향하시는 분• Git을 사용한 협업이 가능하고, 적극적인 Code Review를 하시고자 하는 분.","• Android 혹은 iOS 개발 및 배포 경험이 있으신 분• 사용자에게 최선의 경험을 제공 하기 위해 고민하시는 분• 클린코드, 지속적 리팩토링을 지향하시는 분• 네이티브 모듈을 작성 하여 성능 개선과 기능 개발을 해보신 분• 원활한 의사소통과 협력의 능력을 갖추신 분• 비즈니스 상황에 맞는 최선의 기술을 선택할 수 있으신 분."
팀블라인드세일즈앤마케팅코리아,• Blind 앱 신규 기능 추가 및 유지 보수• 앱 성능 향상 및 안정성 확보• 서비스 품질 향상을 위한 새로운 기술 도입 및 구조 개선 등의 다양한 시도.,"• Google Play Store 배포 경험 및 Android 개발 및 유지 보수 경력이 5년 이상 - 8년 이하 또는 이에 준하는 실력을 가지신 분• Java, Kotlin을 통한 개발에 능숙하신 분• MVVM, MVI등 Android Modern Architecture에 대한 이해 및 경험이 있으신 분• Kotlin Coroutine을 활용한 비동기 프로그래밍에 익숙하신 분• Jetpack Compose를 통한 선언형 UI 구현에 익숙하신 분• macOS 기반 업무 환경에서 개발 및 협업이 가능하신 분• 정기적인 세미나를 통한 지식 공유에 적극적이신 분• 코드 리뷰를 통한 프로덕트 품질 향상에 적극적이신 분• 원활한 커뮤니케이션을 통한 팀 전반적인 협업에 익숙하신 분• 병역 의무를 마치셨거나 해당 사항이 없어 근무에 문제가 없으신 분.","• 글로벌 리모트 환경에서 개발 및 코드 통합을 경험하신 분• 아키텍처에 대한 이해도가 높고 주도적으로 아키텍처 개선 및 도입을 해보신 분• 채팅, SNS 관련 서비스 개발 및 유지 보수 경험이 있으신 분• 테스트 코드 작성 및 지속적 통합 프로세스(CI/CD) 개발 환경을 구축 및 경험하신 분• 새로운 기술에 대한 지속적인 관심과 학습에 흥미를 느끼시는 분."
버닛,• 번핏(BurnFit) 앱 서비스의 프론트 엔드를 개발합니다.,• 1년 이상의 React Native기반 앱 개발 경험 및 그에 준하는 실력을 갖추신 분• 데이터베이스(DB)에 대한 이해가 있으신 분• 자기 주도적인 업무 스타일을 가지고 팀원과 원활한 소통이 가능하신 분• Git을 통한 소스 관리 방법에 대한 이해가 있으신 분.,"• 근력 운동을 하시거나 근력 운동 관련 어플 사용 경험이 있으신 분• 스타트업 근무 경험이 있으신 분• 백엔드 개발에 대한 이해 또는 개발 경험이 있으신 분• 안드로이드, iOS 네이티브 앱 개발 경험이 있으신 분• Python 개발 경험이 있으신 분• 머신러닝, 딥러닝 관련 기본 지식을 갖고 있으며 AI 서비스 설계에 관심이 있으신 분."
키다리스튜디오,• 합류하여 담당하실 업무입니다.• 숏폼 플랫폼 Android 앱 기능 개발 및 유지보수.,"• 이런 역량과 경험을 갖추신 분을 찾습니다.• 5년 이상 7년 이하의 Android 개발 경력을 보유하신 분• kotlin 및 Java를 이용한 Android 개발 경력을 보유하신 분• Android ViewModel, Room, Jetpack Compose, Coroutine 등 안드로이드 플랫폼에 대한 이해를 갖추신 분• 소프트웨어 아키텍쳐에 대한 이해도를 갖추신 분• 다양한 스토어 배포 경험을 보유하신 분 (Google Play, One Store 등).",• 이런 역량과 경험을 갖추신 분이면 더욱 좋습니다.• 스트리밍 서비스 경험을 보유하신 분.
뮤즈라이브(Muzlive),주요 업무는 키트앨범 관련된 Application 제작 및 유지 보수입니다.뮤즈라이브와 함께 발전할 수 있는 분을 찾습니다.,"• Native Android 경력 2년 이상• Java, Kotlin 개발 언어와 MVVM 아키텍쳐에 익숙하신 분• 앱 성능 최적화 및 버그 개선 경험이 있으신 분• Android Jetpack 라이브러리에 대한 이해가 있으신 분• 문제를 찾고 해결하는데 재미를 느끼시는 분• 자기가 만든 앱이 사람들에게 쓰일 때 뿌듯하신 분• 성장하는 회사에서 같이 개발 문화를 만들어나가실 분• 능동적으로 개발 관련 문서 탐독 및 지식 습득이 원활하신 분• 자기 코드를 남에게 설명하는 것이 어렵지 않으신 분• 코드 작성에 AI를 잘 활용하시는 분.","• 안드로이드 아키텍처와 디자인 패턴(MVVM, Clean Architecture 등)을 실무에 적용해보신 분• UI/UX 개선에 대한 관심과 경험이 있으신 분• 음악/동영상 스트리밍 서비스 개발 경험이 있으신 분• ExoPlayer 등 멀티미디어 SDK 활용 경험이 있으신 분• Jetpack Compose를 활용한 View 기반 UI 마이그레이션 경험이 있으신 분• 의존성 주입(DI) 라이브러리 활용 경험이 있으신 분• NDK 기반 안드로이드 개발 경험이 있으신 분• 디자이너 및 백엔드 개발자와 원활한 협업을 통해 프로젝트를 완수한 경험이 있으신 분• 앱 출시부터 운영까지 전체 lifecycle 경험이 있으신 분• Coroutine을 활용한 비동기 처리 구현 경험이 있으신 분."
